number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_R,user_attrs_R,user_attrs_alpha,user_attrs_beta,user_attrs_community_distinction,user_attrs_gamma,user_attrs_ifr,user_attrs_inequality,user_attrs_modularity,user_attrs_n_comm,system_attrs_NSGAIISampler:generation,state
270,0.525639510877995,0.6166053902371076,0.06063965906962491,0.9577959333486908,2025-11-21 04:56:23.159524,2025-11-21 04:56:23.521875,0 days 00:00:00.362351,9.998292132524393,9.998292132524393,0.265442704513244,0.44829119914861326,0.06063965906962491,0.28626609633814276,0.9577959333486908,0.38339460976289247,0.525639510877995,3,5,COMPLETE
271,0.5285682809229624,0.6282941774430368,0.04986393816321335,0.9529106046038562,2025-11-21 04:56:23.523775,2025-11-21 04:56:23.865204,0 days 00:00:00.341429,10.006190644131397,10.006190644131397,0.15572573257753491,0.41038736628863126,0.04986393816321335,0.43388690113383377,0.9529106046038562,0.37170582255696316,0.5285682809229624,3,5,COMPLETE
272,0.43780781458361023,0.45578540371362364,0.08699108329530625,0.9762312943516323,2025-11-21 04:56:23.866204,2025-11-21 04:56:24.200039,0 days 00:00:00.333835,10.604259345091089,10.604259345091089,0.45413308671326436,0.4341311962008789,0.08699108329530625,0.11173571708585665,0.9762312943516323,0.5442145962863764,0.43780781458361023,3,5,COMPLETE
273,0.5357987740962917,0.6410718889692734,0.05031427634028405,0.9544253914934044,2025-11-21 04:56:24.201037,2025-11-21 04:56:24.542473,0 days 00:00:00.341436,11.089025801842949,11.089025801842949,0.1286979540196409,0.5215688891966594,0.05031427634028405,0.34973315678369954,0.9544253914934044,0.35892811103072664,0.5357987740962917,3,5,COMPLETE
274,0.6883739142735058,0.7562866662567987,0.16687383838612777,0.9379435540658605,2025-11-21 04:56:24.544460,2025-11-21 04:56:24.896611,0 days 00:00:00.352151,6.8690951880398465,6.8690951880398465,0.45969271589890903,0.40038639002881793,0.16687383838612777,0.139920894072273,0.9379435540658605,0.24371333374320125,0.6883739142735058,5,5,COMPLETE
275,0.4396439603761412,0.45286439425254155,0.10560498486994635,0.9813906211240763,2025-11-21 04:56:24.897605,2025-11-21 04:56:25.237790,0 days 00:00:00.340185,6.765921094215596,6.765921094215596,0.5208605368823277,0.17148391726245288,0.10560498486994635,0.30765554585521937,0.9813906211240763,0.5471356057474585,0.4396439603761412,3,5,COMPLETE
276,0.47619678564991363,0.0,0.0,0.0,2025-11-21 04:56:25.239688,2025-11-21 04:56:25.581503,0 days 00:00:00.341815,9.88209937915114,9.88209937915114,0.6643050899733143,0.14905176807138437,0.0,0.1866431419553013,0.0,1.0,0.47619678564991363,2,5,COMPLETE
277,0.5273688680509728,0.6088775549155707,0.056216449281478426,0.9626563822756201,2025-11-21 04:56:25.583498,2025-11-21 04:56:25.934471,0 days 00:00:00.350973,8.324621273166535,8.324621273166535,0.18495446223272644,0.39967238231793234,0.056216449281478426,0.41537315544934117,0.9626563822756201,0.3911224450844293,0.5273688680509728,3,5,COMPLETE
278,0.5153699658428341,0.5893492114022598,0.07949232700229575,0.9631383556001218,2025-11-21 04:56:25.935467,2025-11-21 04:56:26.274298,0 days 00:00:00.338831,8.870652211205886,8.870652211205886,0.30264772035784687,0.42583463876841987,0.07949232700229575,0.2715176408737332,0.9631383556001218,0.4106507885977401,0.5153699658428341,3,5,COMPLETE
279,0.5034107179631897,0.5671114768131202,0.08374525503548218,0.9629114117792085,2025-11-21 04:56:26.275308,2025-11-21 04:56:26.619431,0 days 00:00:00.344123,9.855823029079062,9.855823029079062,0.3661658804875225,0.3020412904041979,0.08374525503548218,0.33179282910827945,0.9629114117792085,0.43288852318687976,0.5034107179631897,3,5,COMPLETE
280,0.5342449511407301,0.6370314642273573,0.057438042924077254,0.9568957652412188,2025-11-21 04:56:26.620368,2025-11-21 04:56:26.956974,0 days 00:00:00.336606,10.845056089084446,10.845056089084446,0.23112708346596647,0.6242905436951024,0.057438042924077254,0.14458237283893105,0.9568957652412188,0.3629685357726427,0.5342449511407301,3,5,COMPLETE
281,0.7541549779101986,0.8678832605268647,0.2470154117005651,0.8702541749910048,2025-11-21 04:56:26.957976,2025-11-21 04:56:27.300825,0 days 00:00:00.342849,5.048949146941126,5.048949146941126,0.2186685279717756,0.6295659618690036,0.2470154117005651,0.1517655101592208,0.8702541749910048,0.13211673947313535,0.7541549779101986,10,5,COMPLETE
282,0.5495254586882752,0.6477344829242199,0.08577598204761382,0.9659856166692189,2025-11-21 04:56:27.302728,2025-11-21 04:56:27.639762,0 days 00:00:00.337034,5.4436210027194125,5.4436210027194125,0.17485023362409013,0.12057509171587656,0.08577598204761382,0.7045746746600333,0.9659856166692189,0.35226551707578013,0.5495254586882752,3,5,COMPLETE
283,0.7989457527815815,0.8751976797661999,0.20931767932941522,0.9051225933015948,2025-11-21 04:56:27.640773,2025-11-21 04:56:27.993069,0 days 00:00:00.352296,2.4868103683291247,2.4868103683291247,0.42026158019308313,0.15917184705886686,0.20931767932941522,0.42056657274805,0.9051225933015948,0.12480232023380013,0.7989457527815815,11,5,COMPLETE
284,0.5254751640191964,0.6121067295491128,0.056255938914298344,0.958155289758772,2025-11-21 04:56:27.994073,2025-11-21 04:56:28.331011,0 days 00:00:00.336938,7.571941480459826,7.571941480459826,0.16549839078148904,0.3611419227062872,0.056255938914298344,0.4733596865122237,0.958155289758772,0.3878932704508872,0.5254751640191964,3,5,COMPLETE
285,0.8000591009271818,0.0,0.0,0.0,2025-11-21 04:56:28.332286,2025-11-21 04:56:28.683948,0 days 00:00:00.351662,1.877393874865792,1.877393874865792,0.48203957064343717,0.21391248843363947,0.0,0.3040479409229232,0.0,1.0,0.8000591009271818,22,5,COMPLETE
286,0.7093689896044931,0.7714199488184161,0.155639006541043,0.9519492020790855,2025-11-21 04:56:28.684961,2025-11-21 04:56:29.024301,0 days 00:00:00.339340,6.3887791903908315,6.3887791903908315,0.3223563421259644,0.4094548771218314,0.155639006541043,0.2681887807522041,0.9519492020790855,0.2285800511815838,0.7093689896044931,5,5,COMPLETE
287,0.6329762659484525,0.6868480214162285,0.10536542405521258,0.9622531160398674,2025-11-21 04:56:29.025297,2025-11-21 04:56:29.371182,0 days 00:00:00.345885,7.197768664429555,7.197768664429555,0.3172526970500067,0.3131797290925816,0.10536542405521258,0.3695675738574117,0.9622531160398674,0.31315197858377153,0.6329762659484525,4,5,COMPLETE
288,0.7398542287613177,0.863404221498788,0.1519687816905072,0.8991730377248862,2025-11-21 04:56:29.372198,2025-11-21 04:56:29.720581,0 days 00:00:00.348383,4.508683147346986,4.508683147346986,0.2279543690138385,0.3661726828587569,0.1519687816905072,0.4058729481274046,0.8991730377248862,0.13659577850121193,0.7398542287613177,7,5,COMPLETE
289,0.7089545550714524,0.7891447275273039,0.146696197896763,0.9451669429484183,2025-11-21 04:56:29.721628,2025-11-21 04:56:30.057402,0 days 00:00:00.335774,7.7037492359746125,7.7037492359746125,0.3504389184701914,0.40619492659131495,0.146696197896763,0.24336615493849367,0.9451669429484183,0.21085527247269606,0.7089545550714524,5,5,COMPLETE
290,0.6488438634679785,0.0,0.0,0.0,2025-11-21 04:56:30.059510,2025-11-21 04:56:30.462484,0 days 00:00:00.402974,1.820252624360019,1.820252624360019,0.10569306934028005,0.6942078636538225,0.0,0.20009906700589736,0.0,1.0,0.6488438634679785,62,5,COMPLETE
291,0.8095391364552086,0.9136860530685407,0.22676556188729907,0.8661614115288897,2025-11-21 04:56:30.463480,2025-11-21 04:56:30.825446,0 days 00:00:00.361966,1.8921559818667513,1.8921559818667513,0.10150869947797592,0.2985538439322114,0.22676556188729907,0.5999374565898127,0.8661614115288897,0.08631394693145938,0.8095391364552086,20,5,COMPLETE
292,0.4722446095802436,0.0,0.0,0.0,2025-11-21 04:56:30.826452,2025-11-21 04:56:31.162929,0 days 00:00:00.336477,10.137305886926411,10.137305886926411,0.5828905770762888,0.15936918921497248,0.0,0.25774023370873866,0.0,1.0,0.4722446095802436,2,5,COMPLETE
293,0.42679352719565383,0.4359055766369815,0.10507370909674237,0.9820948185726407,2025-11-21 04:56:31.163912,2025-11-21 04:56:31.504523,0 days 00:00:00.340611,5.282001734818261,5.282001734818261,0.5155982198277514,0.1137249782671449,0.10507370909674237,0.37067680190510377,0.9820948185726407,0.5640944233630185,0.42679352719565383,3,5,COMPLETE
294,0.7772861035829649,0.8580686745311,0.19645275860890632,0.9063050771643566,2025-11-21 04:56:31.505522,2025-11-21 04:56:31.847909,0 days 00:00:00.342387,2.8341353828447904,2.8341353828447904,0.39136566483548274,0.2243430394238049,0.19645275860890632,0.3842912957407124,0.9063050771643566,0.14193132546889997,0.7772861035829649,9,5,COMPLETE
295,0.6313057396276174,0.6918118620258755,0.10393451793921948,0.958253334482261,2025-11-21 04:56:31.847909,2025-11-21 04:56:32.182119,0 days 00:00:00.334210,6.983554230575446,6.983554230575446,0.31018104131060814,0.3327541056151442,0.10393451793921948,0.35706485307424773,0.958253334482261,0.30818813797412453,0.6313057396276174,4,5,COMPLETE
296,0.7097945271319939,0.7847970885901643,0.1380971139920079,0.9468383901389986,2025-11-21 04:56:32.183120,2025-11-21 04:56:32.526774,0 days 00:00:00.343654,9.584932307535414,9.584932307535414,0.23827601033340512,0.6317003972016112,0.1380971139920079,0.1300235924649837,0.9468383901389986,0.21520291140983572,0.7097945271319939,5,5,COMPLETE
297,0.7422048396003635,0.8143814142538992,0.16331297496582925,0.913686294763202,2025-11-21 04:56:32.527664,2025-11-21 04:56:32.871873,0 days 00:00:00.344209,3.7661207887168535,3.7661207887168535,0.2872259635645973,0.256155232344247,0.16331297496582925,0.45661880409115563,0.913686294763202,0.18561858574610077,0.7422048396003635,7,5,COMPLETE
298,0.5088700222901291,0.5783537398723774,0.08994916185350753,0.960771896881482,2025-11-21 04:56:32.872880,2025-11-21 04:56:33.204075,0 days 00:00:00.331195,8.040349996099502,8.040349996099502,0.2760372281916868,0.3425646532814278,0.08994916185350753,0.3813981185268853,0.960771896881482,0.42164626012762263,0.5088700222901291,3,5,COMPLETE
299,0.7991040355807751,0.9108736451622349,0.24195360943665645,0.859264720899999,2025-11-21 04:56:33.204974,2025-11-21 04:56:33.558448,0 days 00:00:00.353474,2.396148382434564,2.396148382434564,0.3424692443976574,0.32450422709922067,0.24195360943665645,0.333026528503122,0.859264720899999,0.0891263548377651,0.7991040355807751,19,5,COMPLETE
300,0.7793017459909264,0.8922383035256275,0.2581424369279349,0.862928216667565,2025-11-21 04:56:33.560344,2025-11-21 04:56:33.919021,0 days 00:00:00.358677,2.042658072270381,2.042658072270381,0.4554016933821594,0.143534383619912,0.2581424369279349,0.4010639229979286,0.862928216667565,0.10776169647437252,0.7793017459909264,14,6,COMPLETE
301,0.7235493940571118,0.831923679807602,0.16445188467361152,0.9136134423465796,2025-11-21 04:56:33.920012,2025-11-21 04:56:34.264473,0 days 00:00:00.344461,7.079223631465554,7.079223631465554,0.1025269950444015,0.7159929115324519,0.16445188467361152,0.18148009342314636,0.9136134423465796,0.16807632019239804,0.7235493940571118,6,6,COMPLETE
302,0.5230612971616437,0.6043434360660513,0.06818897600274139,0.9579454118735852,2025-11-21 04:56:34.265502,2025-11-21 04:56:34.601824,0 days 00:00:00.336322,7.176668776906118,7.176668776906118,0.14844376929059466,0.2891335733640186,0.06818897600274139,0.5624226573453867,0.9579454118735852,0.3956565639339487,0.5230612971616437,3,6,COMPLETE
303,0.5164491468237311,0.586809038502585,0.08402623765927038,0.9640783490133291,2025-11-21 04:56:34.602840,2025-11-21 04:56:34.943285,0 days 00:00:00.340445,8.193013965731168,8.193013965731168,0.26002767145760275,0.34893115013885223,0.08402623765927038,0.391041178403545,0.9640783490133291,0.413190961497415,0.5164491468237311,3,6,COMPLETE
304,0.47741317932495964,0.0,0.0,0.0,2025-11-21 04:56:34.945221,2025-11-21 04:56:35.280427,0 days 00:00:00.335206,9.123959004087947,9.123959004087947,0.7308443567707537,0.10391534919779945,0.0,0.1652402940314469,0.0,1.0,0.47741317932495964,2,6,COMPLETE
305,0.5247835589312193,0.6132124722120299,0.06771943800158566,0.9591151377110413,2025-11-21 04:56:35.281528,2025-11-21 04:56:35.635420,0 days 00:00:00.353892,11.746446834356613,11.746446834356613,0.3155891953170539,0.5595820893711909,0.06771943800158566,0.12482871531175509,0.9591151377110413,0.3867875277879701,0.5247835589312193,3,6,COMPLETE
306,0.6369466142162568,0.7093388623692903,0.10645899687919534,0.952726024549713,2025-11-21 04:56:35.636420,2025-11-21 04:56:35.979786,0 days 00:00:00.343366,6.9211536571625505,6.9211536571625505,0.11031066695383361,0.47697948264754086,0.10645899687919534,0.4127098503986255,0.952726024549713,0.29066113763070967,0.6369466142162568,4,6,COMPLETE
307,0.692764307101263,0.7717957957380404,0.14208216980223481,0.9396008708144504,2025-11-21 04:56:35.980688,2025-11-21 04:56:36.328298,0 days 00:00:00.347610,4.8910429658830825,4.8910429658830825,0.7523315131542928,0.11403624515817565,0.14208216980223481,0.13363224168753154,0.9396008708144504,0.22820420426195967,0.692764307101263,5,6,COMPLETE
308,0.477218318368791,0.0,0.0,0.0,2025-11-21 04:56:36.329246,2025-11-21 04:56:36.668663,0 days 00:00:00.339417,9.84945504507139,9.84945504507139,0.5603636875365314,0.1959304022896013,0.0,0.2437059101738674,0.0,1.0,0.477218318368791,2,6,COMPLETE
309,0.6403422126808489,0.6858339852726443,0.10307975292212901,0.9691674822797247,2025-11-21 04:56:36.669664,2025-11-21 04:56:37.011433,0 days 00:00:00.341769,4.3437386382517795,4.3437386382517795,0.27262782582349765,0.1614676649717714,0.10307975292212901,0.565904509204731,0.9691674822797247,0.3141660147273557,0.6403422126808489,4,6,COMPLETE
310,0.7205700612038923,0.843052804934989,0.14470408968438708,0.908837071687942,2025-11-21 04:56:37.012438,2025-11-21 04:56:37.358529,0 days 00:00:00.346091,6.109199917409179,6.109199917409179,0.28742398963106186,0.4398779814058108,0.14470408968438708,0.27269802896312745,0.908837071687942,0.15694719506501095,0.7205700612038923,6,6,COMPLETE
311,0.7920478558880073,0.8883440583562128,0.2351664210690881,0.8675289094507241,2025-11-21 04:56:37.358529,2025-11-21 04:56:37.719470,0 days 00:00:00.360941,2.3237920040937925,2.3237920040937925,0.555936096381235,0.24179622072666082,0.2351664210690881,0.20226768289210423,0.8675289094507241,0.1116559416437872,0.7920478558880073,16,6,COMPLETE
312,0.7528227679143324,0.0,0.0,0.0,2025-11-21 04:56:37.720632,2025-11-21 04:56:38.100410,0 days 00:00:00.379778,1.766182805862304,1.766182805862304,0.44003518551245235,0.4091147841716365,0.0,0.1508500303159111,0.0,1.0,0.7528227679143324,40,6,COMPLETE
313,0.47848898984026406,0.0,0.0,0.0,2025-11-21 04:56:38.101309,2025-11-21 04:56:38.439300,0 days 00:00:00.337991,11.607808354118212,11.607808354118212,0.3182418171829373,0.31816586195491336,0.0,0.3635923208621493,0.0,1.0,0.47848898984026406,2,6,COMPLETE
314,0.49677436967476973,0.564190709931435,0.09693872150956744,0.9592640295877419,2025-11-21 04:56:38.440305,2025-11-21 04:56:38.782267,0 days 00:00:00.341962,10.277791265378161,10.277791265378161,0.4084779580070085,0.3639111867570439,0.09693872150956744,0.22761085523594762,0.9592640295877419,0.43580929006856495,0.49677436967476973,3,6,COMPLETE
315,0.7068679634739966,0.7701388040963901,0.16810757179233593,0.9489007185174126,2025-11-21 04:56:38.784318,2025-11-21 04:56:39.122572,0 days 00:00:00.338254,8.80772916398383,8.80772916398383,0.14662479417957044,0.7284359541882752,0.16810757179233593,0.12493925163215427,0.9489007185174126,0.22986119590360984,0.7068679634739966,5,6,COMPLETE
316,0.7166960892061092,0.8085446553816638,0.15849731881157808,0.9143860720479055,2025-11-21 04:56:39.123571,2025-11-21 04:56:39.463570,0 days 00:00:00.339999,5.794005916349834,5.794005916349834,0.2549981325637469,0.48700996169404154,0.15849731881157808,0.2579919057422114,0.9143860720479055,0.1914553446183362,0.7166960892061092,6,6,COMPLETE
317,0.7680149661918481,0.8606636942731375,0.23150021050569317,0.8877892660212218,2025-11-21 04:56:39.464660,2025-11-21 04:56:39.820172,0 days 00:00:00.355512,3.319590360743881,3.319590360743881,0.44220314106607295,0.3058824719440518,0.23150021050569317,0.2519143869898752,0.8877892660212218,0.13933630572686248,0.7680149661918481,10,6,COMPLETE
318,0.7839705948042185,0.8892343577318866,0.21577648282862286,0.8796028934218181,2025-11-21 04:56:39.821171,2025-11-21 04:56:40.166358,0 days 00:00:00.345187,3.1425889480464035,3.1425889480464035,0.479989388985945,0.3197486060566541,0.21577648282862286,0.20026200495740087,0.8796028934218181,0.11076564226811339,0.7839705948042185,12,6,COMPLETE
319,0.7753575128136946,0.8818750441991292,0.23927339553861104,0.8793633158633126,2025-11-21 04:56:40.167357,2025-11-21 04:56:40.524970,0 days 00:00:00.357613,4.127550430728251,4.127550430728251,0.22018404569650996,0.5720967241453828,0.23927339553861104,0.20771923015810712,0.8793633158633126,0.1181249558008708,0.7753575128136946,11,6,COMPLETE
320,0.6912037793512498,0.7501717399445584,0.16706741103155495,0.944015882331465,2025-11-21 04:56:40.525970,2025-11-21 04:56:40.878781,0 days 00:00:00.352811,7.266879979414265,7.266879979414265,0.5434964856967363,0.3292856375428829,0.16706741103155495,0.1272178767603807,0.944015882331465,0.2498282600554416,0.6912037793512498,5,6,COMPLETE
321,0.519021233904718,0.5925034548097691,0.08177684231581547,0.9624726727829264,2025-11-21 04:56:40.879676,2025-11-21 04:56:41.219976,0 days 00:00:00.340300,9.003257188350656,9.003257188350656,0.19597944054752592,0.3542093392205167,0.08177684231581547,0.4498112202319575,0.9624726727829264,0.40749654519023093,0.519021233904718,3,6,COMPLETE
322,0.5145949565444254,0.584336555468793,0.07396948511428868,0.9617133684574763,2025-11-21 04:56:41.220990,2025-11-21 04:56:41.563047,0 days 00:00:00.342057,8.43207245553618,8.43207245553618,0.22388618067743407,0.269885551644266,0.07396948511428868,0.5062282676782999,0.9617133684574763,0.41566344453120696,0.5145949565444254,3,6,COMPLETE
323,0.6955074259111381,0.7455488137597535,0.14700362519859697,0.9517064078638222,2025-11-21 04:56:41.564078,2025-11-21 04:56:41.910052,0 days 00:00:00.345974,4.4393059179323995,4.4393059179323995,0.23235476228587648,0.24540064441261292,0.14700362519859697,0.5222445933015105,0.9517064078638222,0.2544511862402466,0.6955074259111381,5,6,COMPLETE
324,0.5371720052202065,0.6421156313047636,0.059709616336219795,0.9568731554348188,2025-11-21 04:56:41.910948,2025-11-21 04:56:42.255158,0 days 00:00:00.344210,11.526085446963538,11.526085446963538,0.15888314306822862,0.6486361552722274,0.059709616336219795,0.1924807016595439,0.9568731554348188,0.35788436869523643,0.5371720052202065,3,6,COMPLETE
325,0.47186888394586496,0.0,0.0,0.0,2025-11-21 04:56:42.256169,2025-11-21 04:56:42.598026,0 days 00:00:00.341857,9.247917625305568,9.247917625305568,0.6349945217252781,0.12072625339280126,0.0,0.2442792248819207,0.0,1.0,0.47186888394586496,2,6,COMPLETE
326,0.5086226589544851,0.5757260492803118,0.07927548633448571,0.9607707947425758,2025-11-21 04:56:42.599097,2025-11-21 04:56:42.951123,0 days 00:00:00.352026,7.320717551369707,7.320717551369707,0.26046995329289535,0.2770360638857989,0.07927548633448571,0.4624939828213057,0.9607707947425758,0.4242739507196882,0.5086226589544851,3,6,COMPLETE
327,0.6295462586759216,0.6679945681475522,0.1328318933050542,0.9659020700955108,2025-11-21 04:56:42.951123,2025-11-21 04:56:43.301526,0 days 00:00:00.350403,7.9230678354606985,7.9230678354606985,0.4699965482454528,0.3221689568029965,0.1328318933050542,0.2078344949515507,0.9659020700955108,0.3320054318524478,0.6295462586759216,4,6,COMPLETE
328,0.4369859587034961,0.4445154506029605,0.10058117730548984,0.9840051243145305,2025-11-21 04:56:43.302526,2025-11-21 04:56:43.634048,0 days 00:00:00.331522,5.905800655491794,5.905800655491794,0.5006804738876007,0.12228567278199681,0.10058117730548984,0.3770338533304024,0.9840051243145305,0.5554845493970395,0.4369859587034961,3,6,COMPLETE
329,0.7618842190033533,0.8698135005920935,0.20091779064655294,0.8888385850966377,2025-11-21 04:56:43.635048,2025-11-21 04:56:43.988911,0 days 00:00:00.353863,4.101175389762153,4.101175389762153,0.3702683314986378,0.39460130437279617,0.20091779064655294,0.2351303641285659,0.8888385850966377,0.13018649940790647,0.7618842190033533,9,6,COMPLETE
330,0.6409734413450007,0.6920621544486463,0.12432406333997387,0.9634716780371397,2025-11-21 04:56:43.989807,2025-11-21 04:56:44.331298,0 days 00:00:00.341491,5.237713125838247,5.237713125838247,0.12017013085897851,0.27291744623702385,0.12432406333997387,0.6069124229039976,0.9634716780371397,0.30793784555135373,0.6409734413450007,4,6,COMPLETE
331,0.5367667845110476,0.63963979878442,0.046580732513878,0.9546303362479727,2025-11-21 04:56:44.332220,2025-11-21 04:56:44.673975,0 days 00:00:00.341755,9.457384159875875,9.457384159875875,0.10881151063116543,0.39203895934999977,0.046580732513878,0.4991495300188348,0.9546303362479727,0.36036020121557993,0.5367667845110476,3,6,COMPLETE
332,0.7505104004278016,0.0,0.0,0.0,2025-11-21 04:56:44.673975,2025-11-21 04:56:45.045449,0 days 00:00:00.371474,1.6511316306124366,1.6511316306124366,0.2908056255633201,0.38212711768439267,0.0,0.3270672567522872,0.0,1.0,0.7505104004278016,36,6,COMPLETE
333,0.7833805927977389,0.9012572894466601,0.2489538699825313,0.851417549417118,2025-11-21 04:56:45.047496,2025-11-21 04:56:45.408128,0 days 00:00:00.360632,2.7187627253226205,2.7187627253226205,0.4591959945877284,0.34975056373656804,0.2489538699825313,0.19105344167570348,0.851417549417118,0.09874271055333991,0.7833805927977389,17,6,COMPLETE
334,0.7680917653543944,0.0,0.0,0.0,2025-11-21 04:56:45.409768,2025-11-21 04:56:45.791305,0 days 00:00:00.381537,1.9830277412284039,1.9830277412284039,0.2908282020835349,0.42747871247711444,0.0,0.28169308543935057,0.0,1.0,0.7680917653543944,29,6,COMPLETE
335,0.7819954090181189,0.8844318217457762,0.2532314606074059,0.8628683514472507,2025-11-21 04:56:45.792005,2025-11-21 04:56:46.149928,0 days 00:00:00.357923,1.9276524243491864,1.9276524243491864,0.4707352431297728,0.15054139592946805,0.2532314606074059,0.3787233609407592,0.8628683514472507,0.1155681782542238,0.7819954090181189,15,6,COMPLETE
336,0.4397398900722306,0.4585619419832577,0.08556344250756158,0.9760710007990688,2025-11-21 04:56:46.150826,2025-11-21 04:56:46.495479,0 days 00:00:00.344653,10.482336132115575,10.482336132115575,0.4413334159167841,0.4517632422562078,0.08556344250756158,0.10690334182700811,0.9760710007990688,0.5414380580167423,0.4397398900722306,3,6,COMPLETE
337,0.7063138493115766,0.769706800237516,0.16668930932263287,0.9484414325843649,2025-11-21 04:56:46.495479,2025-11-21 04:56:46.837656,0 days 00:00:00.342177,8.888407523490248,8.888407523490248,0.1711863286365863,0.6516049465878959,0.16668930932263287,0.17720872477551775,0.9484414325843649,0.23029319976248402,0.7063138493115766,5,6,COMPLETE
338,0.40498630846933464,0.4106371888366638,0.09961212991976125,0.9892577087944125,2025-11-21 04:56:46.838656,2025-11-21 04:56:47.185514,0 days 00:00:00.346858,6.478825205416914,6.478825205416914,0.6996850638641768,0.1064665001695244,0.09961212991976125,0.1938484359662987,0.9892577087944125,0.5893628111633362,0.40498630846933464,3,6,COMPLETE
339,0.7911842637161485,0.8973132587574935,0.2252176700391024,0.8682418292814583,2025-11-21 04:56:47.186508,2025-11-21 04:56:47.543061,0 days 00:00:00.356553,2.5272586868355154,2.5272586868355154,0.2437907877552041,0.322605565619841,0.2252176700391024,0.43360364662495476,0.8682418292814583,0.10268674124250653,0.7911842637161485,15,6,COMPLETE
340,0.7128845056231901,0.7965157694257088,0.1444627903717602,0.946629624452741,2025-11-21 04:56:47.543061,2025-11-21 04:56:47.896644,0 days 00:00:00.353583,6.66196668872674,6.66196668872674,0.3666681066505696,0.33705651128091413,0.1444627903717602,0.2962753820685162,0.946629624452741,0.20348423057429127,0.7128845056231901,5,6,COMPLETE
341,0.7029744707413008,0.7877352800078357,0.14698543046859155,0.9412712517699484,2025-11-21 04:56:47.897644,2025-11-21 04:56:48.239385,0 days 00:00:00.341741,6.47145359319594,6.47145359319594,0.5193780883926711,0.25711626010546024,0.14698543046859155,0.22350565150186857,0.9412712517699484,0.21226471999216434,0.7029744707413008,5,6,COMPLETE
342,0.7581819359576685,0.7974772017401403,0.1677749156981066,0.9383661822611812,2025-11-21 04:56:48.240291,2025-11-21 04:56:48.582928,0 days 00:00:00.342637,3.3186196340551595,3.3186196340551595,0.6159372347287324,0.16666070869251873,0.1677749156981066,0.21740205657874884,0.9383661822611812,0.20252279825985975,0.7581819359576685,7,6,COMPLETE
343,0.5586676415674292,0.6657072364655389,0.08337189355828535,0.9645079003405734,2025-11-21 04:56:48.584938,2025-11-21 04:56:48.939551,0 days 00:00:00.354613,6.055442316998717,6.055442316998717,0.11542283271503383,0.17767921619383825,0.08337189355828535,0.706897951091128,0.9645079003405734,0.33429276353446113,0.5586676415674292,3,6,COMPLETE
344,0.5109181629976773,0.578894119779872,0.06895574333097484,0.9623403171754067,2025-11-21 04:56:48.940450,2025-11-21 04:56:49.284568,0 days 00:00:00.344118,5.684299711172421,5.684299711172421,0.27828265405977387,0.1649542414461037,0.06895574333097484,0.5567631044941225,0.9623403171754067,0.4211058802201279,0.5109181629976773,3,6,COMPLETE
345,0.5149879791199902,0.584336555468793,0.07396948511428868,0.9619216373209845,2025-11-21 04:56:49.285461,2025-11-21 04:56:49.623739,0 days 00:00:00.338278,7.9664260295482725,7.9664260295482725,0.2168196999837605,0.25917129095926683,0.07396948511428868,0.5240090090569728,0.9619216373209845,0.41566344453120696,0.5149879791199902,3,6,COMPLETE
346,0.4794052847213678,0.0,0.0,0.0,2025-11-21 04:56:49.624739,2025-11-21 04:56:49.964396,0 days 00:00:00.339657,8.16848333411026,8.16848333411026,0.14640187458833578,0.14257596123216196,0.0,0.7110221641795021,0.0,1.0,0.4794052847213678,2,6,COMPLETE
347,0.7700618580355786,0.0,0.0,0.0,2025-11-21 04:56:49.965403,2025-11-21 04:56:50.339615,0 days 00:00:00.374212,1.9756921026064673,1.9756921026064673,0.12483353956340598,0.4047632626205522,0.0,0.4704031978160418,0.0,1.0,0.7700618580355786,30,6,COMPLETE
348,0.6373130314829899,0.6818707426715761,0.10678931974282357,0.969145493985908,2025-11-21 04:56:50.340687,2025-11-21 04:56:50.678483,0 days 00:00:00.337796,5.433432453577948,5.433432453577948,0.3625764664884563,0.20899530682059797,0.10678931974282357,0.4284282266909456,0.969145493985908,0.3181292573284239,0.6373130314829899,4,6,COMPLETE
349,0.4397839533963121,0.45286439425254155,0.10560498486994635,0.9806837513021617,2025-11-21 04:56:50.680023,2025-11-21 04:56:51.028397,0 days 00:00:00.348374,8.071529114999482,8.071529114999482,0.5087103872846666,0.20786185870465407,0.10560498486994635,0.2834277540106793,0.9806837513021617,0.5471356057474585,0.4397839533963121,3,6,COMPLETE
350,0.4183636534849236,0.42129389986269095,0.11508549433587616,0.9864532937247491,2025-11-21 04:56:51.029396,2025-11-21 04:56:51.374766,0 days 00:00:00.345370,6.782930715090921,6.782930715090921,0.6199936185207245,0.11158231157094468,0.11508549433587616,0.26842406990833073,0.9864532937247491,0.578706100137309,0.4183636534849236,3,7,COMPLETE
351,0.47606864545778177,0.0,0.0,0.0,2025-11-21 04:56:51.375950,2025-11-21 04:56:51.714820,0 days 00:00:00.338870,10.493143332477384,10.493143332477384,0.2635179383762516,0.20146487955572828,0.0,0.5350171820680202,0.0,1.0,0.47606864545778177,2,7,COMPLETE
